date,station_id,surface_ha,rainfall_mm,temp_max_c,water_deficit_mm
2013-07-01,ubeda,98000,0.0,34.9,0.0
2013-07-08,antequera,35000,0.0,34.8,0.0
2013-07-08,baeza,72000,0.0,34.5,0.0
2013-07-08,baza,28000,0.0,34.9,0.0
2013-07-08,cabra,52000,0.0,36.3,0.0
2013-07-08,cordoba_capital,140000,0.0,39.6,0.0
2013-07-08,ecija,42000,0.0,40.0,0.0
2013-07-08,granada_capital,55000,0.0,34.5,0.0
2013-07-08,jaen_capital,165000,0.0,36.3,0.0
2013-07-08,linares,45000,0.0,36.9,0.0
2013-07-08,lucena,88000,0.0,36.2,0.0
2013-07-08,martos,68000,0.0,35.3,0.0
2013-07-08,sevilla_capital,75000,0.0,40.4,0.0
2013-07-08,ubeda,98000,0.0,34.8,0.0
2013-07-15,antequera,35000,0.0,31.9,0.0
2013-07-15,baeza,72000,0.0,34.2,0.0
2013-07-15,baza,28000,0.0,33.5,0.0
2013-07-15,cabra,52000,0.0,34.9,0.0
2013-07-15,cordoba_capital,140000,0.0,37.2,0.0
2013-07-15,ecija,42000,0.0,37.4,0.0
2013-07-15,granada_capital,55000,0.0,34.5,0.0
2013-07-15,jaen_capital,165000,0.0,35.6,0.0
2013-07-15,linares,45000,0.0,36.2,0.0
2013-07-15,lucena,88000,0.0,34.4,0.0
2013-07-15,martos,68000,0.0,34.0,0.0
2013-07-15,sevilla_capital,75000,0.0,36.3,0.0
2013-07-15,ubeda,98000,0.0,34.7,0.0
2013-07-22,antequera,35000,0.0,33.3,0.0
2013-07-22,baeza,72000,0.0,34.2,0.0
2013-07-22,baza,28000,0.0,36.6,0.0
2013-07-22,cabra,52000,0.0,35.6,0.0
2013-07-22,cordoba_capital,140000,0.0,37.3,0.0
2013-07-22,ecija,42000,0.0,37.3,0.0
2013-07-22,granada_capital,55000,0.0,35.1,0.0
2013-07-22,jaen_capital,165000,0.0,36.2,0.0
2013-07-22,linares,45000,0.0,36.0,0.0
2013-07-22,lucena,88000,0.0,35.1,0.0
2013-07-22,martos,68000,0.0,34.7,0.0
2013-07-22,sevilla_capital,75000,0.0,36.5,0.0
2013-07-22,ubeda,98000,0.0,34.6,0.0
2013-07-29,antequera,35000,0.0,34.5,0.0
2013-07-29,baeza,72000,0.0,37.3,0.0
2013-07-29,baza,28000,0.0,38.4,0.0
2013-07-29,cabra,52000,0.0,38.3,0.0
2013-07-29,cordoba_capital,140000,0.0,40.2,0.0
2013-07-29,ecija,42000,0.0,40.3,0.0
2013-07-29,granada_capital,55000,0.0,37.3,0.0
2013-07-29,jaen_capital,165000,0.0,39.0,0.0
2013-07-29,linares,45000,0.0,38.9,0.0
2013-07-29,lucena,88000,0.0,36.5,0.0
2013-07-29,martos,68000,0.0,37.7,0.0
2013-07-29,sevilla_capital,75000,0.0,39.4,0.0
2013-07-29,ubeda,98000,0.0,37.8,0.0
2013-08-05,antequera,35000,0.0,35.0,0.0
2013-08-05,baeza,72000,0.0,35.3,0.0
2013-08-05,baza,28000,0.0,35.9,0.0
2013-08-05,cabra,52000,0.0,36.6,0.0
2013-08-05,cordoba_capital,140000,0.0,39.1,0.0
2013-08-05,ecija,42000,0.0,39.3,0.0
2013-08-05,granada_capital,55000,0.0,35.6,0.0
2013-08-05,jaen_capital,165000,0.0,36.7,0.0
2013-08-05,linares,45000,0.0,37.5,0.0
2013-08-05,lucena,88000,0.0,35.6,0.0
2013-08-05,martos,68000,0.0,35.6,0.0
2013-08-05,sevilla_capital,75000,0.0,39.4,0.0
2013-08-05,ubeda,98000,0.0,35.6,0.0
2013-08-12,antequera,35000,0.0,32.2,0.0
2013-08-12,baeza,72000,0.0,34.4,0.0
2013-08-12,baza,28000,0.0,36.3,0.0
2013-08-12,cabra,52000,0.0,35.7,0.0
2013-08-12,cordoba_capital,140000,0.0,38.4,0.0
2013-08-12,ecija,42000,0.0,39.0,0.0
2013-08-12,granada_capital,55000,0.0,34.8,0.0
2013-08-12,jaen_capital,165000,0.0,36.3,0.0
2013-08-12,linares,45000,0.0,36.4,0.0
2013-08-12,lucena,88000,0.0,34.9,0.0
2013-08-12,martos,68000,0.0,35.0,0.0
2013-08-12,sevilla_capital,75000,0.0,38.5,0.0
2013-08-12,ubeda,98000,0.0,34.8,0.0
2013-08-19,antequera,35000,0.0,34.9,0.0
2013-08-19,baeza,72000,0.0,35.8,0.0
2013-08-19,baza,28000,0.0,36.0,0.0
2013-08-19,cabra,52000,0.0,37.4,0.0
2013-08-19,cordoba_capital,140000,0.0,40.4,0.0
2013-08-19,ecija,42000,0.0,40.3,0.0
2013-08-19,granada_capital,55000,0.0,36.1,0.0
2013-08-19,jaen_capital,165000,0.0,37.6,0.0
2013-08-19,linares,45000,0.0,38.2,0.0
2013-08-19,lucena,88000,0.0,37.0,0.0
2013-08-19,martos,68000,0.0,36.6,0.0
2013-08-19,sevilla_capital,75000,0.0,40.3,0.0
2013-08-19,ubeda,98000,0.0,36.1,0.0
2013-08-26,antequera,35000,0.0,29.8,0.0
2013-08-26,baeza,72000,0.0,30.1,0.0
2013-08-26,baza,28000,0.0,30.7,0.0
2013-08-26,cabra,52000,0.0,31.2,0.0
2013-08-26,cordoba_capital,140000,0.0,33.2,0.0
2013-08-26,ecija,42000,0.0,33.0,0.0
2013-08-26,granada_capital,55000,0.0,30.8,0.0
2013-08-26,jaen_capital,165000,0.0,31.5,0.0
2013-08-26,linares,45000,0.0,32.7,0.0
2013-08-26,lucena,88000,0.0,30.8,0.0
2013-08-26,martos,68000,0.0,30.4,0.0
2013-08-26,sevilla_capital,75000,0.0,33.3,0.0
2013-08-26,ubeda,98000,0.0,30.5,0.0
2013-09-02,antequera,35000,0.0,27.4,0.0
2013-09-02,baeza,72000,0.0,29.2,0.0
2013-09-02,baza,28000,0.0,28.6,0.0
2013-09-02,cabra,52000,0.0,30.8,0.0
2013-09-02,cordoba_capital,140000,0.0,33.3,0.0
2013-09-02,ecija,42000,0.0,33.2,0.0
2013-09-02,granada_capital,55000,0.0,29.9,0.0
2013-09-02,jaen_capital,165000,0.0,31.4,0.0
2013-09-02,linares,45000,0.0,32.3,0.0
2013-09-02,lucena,88000,0.0,29.5,0.0
2013-09-02,martos,68000,0.0,30.7,0.0
2013-09-02,sevilla_capital,75000,0.0,34.9,0.0
2013-09-02,ubeda,98000,0.0,29.4,0.0
2013-09-09,antequera,35000,0.0,27.9,0.0
2013-09-09,baeza,72000,0.0,29.0,0.0
2013-09-09,baza,28000,0.0,28.0,0.0
2013-09-09,cabra,52000,0.0,30.6,0.0
2013-09-09,cordoba_capital,140000,0.0,33.6,0.0
2013-09-09,ecija,42000,0.0,34.3,0.0
2013-09-09,granada_capital,55000,0.0,30.0,0.0
2013-09-09,jaen_capital,165000,0.0,31.1,0.0
2013-09-09,linares,45000,0.0,31.7,0.0
2013-09-09,lucena,88000,0.0,29.9,0.0
2013-09-09,martos,68000,0.0,30.2,0.0
2013-09-09,sevilla_capital,75000,0.0,34.6,0.0
2013-09-09,ubeda,98000,0.0,29.3,0.0
2013-09-16,antequera,35000,0.0,29.8,0.0
2013-09-16,baeza,72000,0.0,29.9,0.0
2013-09-16,baza,28000,0.0,29.6,0.0
2013-09-16,cabra,52000,0.0,30.8,0.0
2013-09-16,cordoba_capital,140000,0.0,34.1,0.0
2013-09-16,ecija,42000,0.0,34.2,0.0
2013-09-16,granada_capital,55000,0.0,29.9,0.0
2013-09-16,jaen_capital,165000,0.0,31.7,0.0
2013-09-16,linares,45000,0.0,32.5,0.0
2013-09-16,lucena,88000,0.0,30.3,0.0
2013-09-16,martos,68000,0.0,30.6,0.0
2013-09-16,sevilla_capital,75000,0.0,34.8,0.0
2013-09-16,ubeda,98000,0.0,30.2,0.0
2013-09-23,antequera,35000,0.0,27.4,0.0
2013-09-23,baeza,72000,0.0,29.8,0.0
2013-09-23,baza,28000,0.0,31.0,0.0
2013-09-23,cabra,52000,0.0,30.5,0.0
2013-09-23,cordoba_capital,140000,0.0,32.9,0.0
2013-09-23,ecija,42000,0.0,33.7,0.0
2013-09-23,granada_capital,55000,0.0,31.2,0.0
2013-09-23,jaen_capital,165000,0.0,31.4,0.0
2013-09-23,linares,45000,0.0,32.0,0.0
2013-09-23,lucena,88000,0.0,29.4,0.0
2013-09-23,martos,68000,0.0,30.0,0.0
2013-09-23,sevilla_capital,75000,0.0,34.0,0.0
2013-09-23,ubeda,98000,0.0,30.8,0.0
2013-09-30,antequera,35000,0.0,29.1,0.0
2013-09-30,baeza,72000,0.0,27.7,0.0
2013-09-30,baza,28000,0.0,31.7,0.0
2013-09-30,cabra,52000,0.0,30.1,0.0
2013-09-30,cordoba_capital,140000,0.0,29.1,0.0
2013-09-30,ecija,42000,0.0,29.9,0.0
2013-09-30,granada_capital,55000,0.0,30.0,0.0
2013-09-30,jaen_capital,165000,0.0,29.9,0.0
2013-09-30,linares,45000,0.0,29.8,0.0
2013-09-30,lucena,88000,0.0,29.1,0.0
2013-09-30,martos,68000,0.0,28.9,0.0
2013-09-30,sevilla_capital,75000,0.0,28.5,0.0
2013-09-30,ubeda,98000,0.0,28.1,0.0
2013-10-07,antequera,35000,0.0,26.8,0.0
2013-10-07,baeza,72000,0.0,23.7,0.0
2013-10-07,baza,28000,0.0,25.9,0.0
2013-10-07,cabra,52000,0.0,26.6,0.0
2013-10-07,cordoba_capital,140000,0.0,28.7,0.0
2013-10-07,ecija,42000,0.0,29.4,0.0
2013-10-07,granada_capital,55000,0.0,26.0,0.0
2013-10-07,jaen_capital,165000,0.0,25.8,0.0
2013-10-07,linares,45000,0.0,26.7,0.0
2013-10-07,lucena,88000,0.0,26.2,0.0
2013-10-07,martos,68000,0.0,25.2,0.0
2013-10-07,sevilla_capital,75000,0.0,29.8,0.0
2013-10-07,ubeda,98000,0.0,23.9,0.0
2013-10-14,antequera,35000,0.0,28.6,0.0
2013-10-14,baeza,72000,0.0,25.1,0.0
2013-10-14,baza,28000,0.0,29.3,0.0
2013-10-14,cabra,52000,0.0,28.0,0.0
2013-10-14,cordoba_capital,140000,0.0,29.1,0.0
2013-10-14,ecija,42000,0.0,29.4,0.0
2013-10-14,granada_capital,55000,0.0,28.6,0.0
2013-10-14,jaen_capital,165000,0.0,26.7,0.0
2013-10-14,linares,45000,0.0,27.6,0.0
2013-10-14,lucena,88000,0.0,27.0,0.0
2013-10-14,martos,68000,0.0,25.8,0.0
2013-10-14,sevilla_capital,75000,0.0,30.4,0.0
2013-10-14,ubeda,98000,0.0,25.5,0.0
2013-10-21,antequera,35000,0.0,24.3,0.0
2013-10-21,baeza,72000,0.0,24.9,0.0
2013-10-21,baza,28000,0.0,27.2,0.0
2013-10-21,cabra,52000,0.0,25.9,0.0
2013-10-21,cordoba_capital,140000,0.0,25.6,0.0
2013-10-21,ecija,42000,0.0,26.7,0.0
2013-10-21,granada_capital,55000,0.0,26.1,0.0
2013-10-21,jaen_capital,165000,0.0,26.1,0.0
2013-10-21,linares,45000,0.0,27.1,0.0
2013-10-21,lucena,88000,0.0,25.2,0.0
2013-10-21,martos,68000,0.0,24.6,0.0
2013-10-21,sevilla_capital,75000,0.0,25.4,0.0
2013-10-21,ubeda,98000,0.0,25.5,0.0
2013-10-28,antequera,35000,0.0,25.7,0.0
2013-10-28,baeza,72000,0.0,22.8,0.0
2013-10-28,baza,28000,0.0,27.1,0.0
2013-10-28,cabra,52000,0.0,25.4,0.0
2013-10-28,cordoba_capital,140000,0.0,26.1,0.0
2013-10-28,ecija,42000,0.0,26.4,0.0
2013-10-28,granada_capital,55000,0.0,26.1,0.0
2013-10-28,jaen_capital,165000,0.0,24.6,0.0
2013-10-28,linares,45000,0.0,25.3,0.0
2013-10-28,lucena,88000,0.0,24.8,0.0
2013-10-28,martos,68000,0.0,23.8,0.0
2013-10-28,sevilla_capital,75000,0.0,26.2,0.0
2013-10-28,ubeda,98000,0.0,23.1,0.0
2013-11-04,antequera,35000,0.0,24.3,0.0
2013-11-04,baeza,72000,0.0,21.3,0.0
2013-11-04,baza,28000,0.0,25.6,0.0
2013-11-04,cabra,52000,0.0,23.8,0.0
2013-11-04,cordoba_capital,140000,0.0,24.1,0.0
2013-11-04,ecija,42000,0.0,24.0,0.0
2013-11-04,granada_capital,55000,0.0,24.9,0.0
2013-11-04,jaen_capital,165000,0.0,23.2,0.0
2013-11-04,linares,45000,0.0,23.6,0.0
2013-11-04,lucena,88000,0.0,22.7,0.0
2013-11-04,martos,68000,0.0,22.5,0.0
2013-11-04,sevilla_capital,75000,0.0,23.3,0.0
2013-11-04,ubeda,98000,0.0,21.6,0.0
2013-11-11,antequera,35000,0.0,23.1,0.0
2013-11-11,baeza,72000,0.0,18.0,0.0
2013-11-11,baza,28000,0.0,20.6,0.0
2013-11-11,cabra,52000,0.0,21.6,0.0
2013-11-11,cordoba_capital,140000,0.0,23.5,0.0
2013-11-11,ecija,42000,0.0,23.6,0.0
2013-11-11,granada_capital,55000,0.0,20.7,0.0
2013-11-11,jaen_capital,165000,0.0,19.8,0.0
2013-11-11,linares,45000,0.0,20.8,0.0
2013-11-11,lucena,88000,0.0,20.7,0.0
2013-11-11,martos,68000,0.0,19.5,0.0
2013-11-11,sevilla_capital,75000,0.0,24.3,0.0
2013-11-11,ubeda,98000,0.0,18.2,0.0
2013-11-18,antequera,35000,0.0,13.8,0.0
2013-11-18,baeza,72000,0.0,10.4,0.0
2013-11-18,baza,28000,0.0,11.6,0.0
2013-11-18,cabra,52000,0.0,13.0,0.0
2013-11-18,cordoba_capital,140000,0.0,16.0,0.0
2013-11-18,ecija,42000,0.0,16.8,0.0
2013-11-18,granada_capital,55000,0.0,12.6,0.0
2013-11-18,jaen_capital,165000,0.0,12.3,0.0
2013-11-18,linares,45000,0.0,13.5,0.0
2013-11-18,lucena,88000,0.0,12.6,0.0
2013-11-18,martos,68000,0.0,11.9,0.0
2013-11-18,sevilla_capital,75000,0.0,18.0,0.0
2013-11-18,ubeda,98000,0.0,10.6,0.0
2013-11-25,antequera,35000,0.0,13.4,0.0
2013-11-25,baeza,72000,0.0,9.7,0.0
2013-11-25,baza,28000,0.0,11.1,0.0
2013-11-25,cabra,52000,0.0,13.0,0.0
2013-11-25,cordoba_capital,140000,0.0,14.9,0.0
2013-11-25,ecija,42000,0.0,15.5,0.0
2013-11-25,granada_capital,55000,0.0,12.2,0.0
2013-11-25,jaen_capital,165000,0.0,12.3,0.0
2013-11-25,linares,45000,0.0,12.4,0.0
2013-11-25,lucena,88000,0.0,12.7,0.0
2013-11-25,martos,68000,0.0,11.7,0.0
2013-11-25,sevilla_capital,75000,0.0,16.4,0.0
2013-11-25,ubeda,98000,0.0,9.9,0.0
2013-12-02,antequera,35000,0.0,15.6,0.0
2013-12-02,baeza,72000,0.0,13.2,0.0
2013-12-02,baza,28000,0.0,15.1,0.0
2013-12-02,cabra,52000,0.0,17.0,0.0
2013-12-02,cordoba_capital,140000,0.0,18.3,0.0
2013-12-02,ecija,42000,0.0,19.0,0.0
2013-12-02,granada_capital,55000,0.0,15.3,0.0
2013-12-02,jaen_capital,165000,0.0,15.9,0.0
2013-12-02,linares,45000,0.0,15.7,0.0
2013-12-02,lucena,88000,0.0,16.2,0.0
2013-12-02,martos,68000,0.0,14.9,0.0
2013-12-02,sevilla_capital,75000,0.0,19.8,0.0
2013-12-02,ubeda,98000,0.0,13.4,0.0
2013-12-09,antequera,35000,0.0,15.4,0.0
2013-12-09,baeza,72000,0.0,13.4,0.0
2013-12-09,baza,28000,0.0,14.6,0.0
2013-12-09,cabra,52000,0.0,17.3,0.0
2013-12-09,cordoba_capital,140000,0.0,18.0,0.0
2013-12-09,ecija,42000,0.0,19.0,0.0
2013-12-09,granada_capital,55000,0.0,17.1,0.0
2013-12-09,jaen_capital,165000,0.0,15.8,0.0
2013-12-09,linares,45000,0.0,16.0,0.0
2013-12-09,lucena,88000,0.0,16.4,0.0
2013-12-09,martos,68000,0.0,15.7,0.0
2013-12-09,sevilla_capital,75000,0.0,19.5,0.0
2013-12-09,ubeda,98000,0.0,13.6,0.0
2013-12-16,antequera,35000,0.0,15.1,0.0
2013-12-16,baeza,72000,0.0,13.1,0.0
2013-12-16,baza,28000,0.0,13.7,0.0
2013-12-16,cabra,52000,0.0,16.9,0.0
2013-12-16,cordoba_capital,140000,0.0,17.3,0.0
2013-12-16,ecija,42000,0.0,18.7,0.0
2013-12-16,granada_capital,55000,0.0,16.1,0.0
2013-12-16,jaen_capital,165000,0.0,15.4,0.0
2013-12-16,linares,45000,0.0,15.4,0.0
2013-12-16,lucena,88000,0.0,15.5,0.0
2013-12-16,martos,68000,0.0,14.9,0.0
2013-12-16,sevilla_capital,75000,0.0,18.6,0.0
2013-12-16,ubeda,98000,0.0,13.3,0.0
2013-12-23,antequera,35000,0.0,15.0,0.0
2013-12-23,baeza,72000,0.0,11.1,0.0
2013-12-23,baza,28000,0.0,13.5,0.0
2013-12-23,cabra,52000,0.0,15.4,0.0
2013-12-23,cordoba_capital,140000,0.0,15.3,0.0
2013-12-23,ecija,42000,0.0,16.4,0.0
2013-12-23,granada_capital,55000,0.0,13.8,0.0
2013-12-23,jaen_capital,165000,0.0,13.8,0.0
2013-12-23,linares,45000,0.0,13.3,0.0
2013-12-23,lucena,88000,0.0,14.6,0.0
2013-12-23,martos,68000,0.0,13.3,0.0
2013-12-23,sevilla_capital,75000,0.0,16.4,0.0
2013-12-23,ubeda,98000,0.0,11.3,0.0
2013-12-30,antequera,35000,0.0,15.9,0.0
2013-12-30,baeza,72000,0.0,12.3,0.0
2013-12-30,baza,28000,0.0,14.3,0.0
2013-12-30,cabra,52000,0.0,15.5,0.0
2013-12-30,cordoba_capital,140000,0.0,16.6,0.0
2013-12-30,ecija,42000,0.0,17.7,0.0
2013-12-30,granada_capital,55000,0.0,13.8,0.0
2013-12-30,jaen_capital,165000,0.0,15.1,0.0
2013-12-30,linares,45000,0.0,14.7,0.0
2013-12-30,lucena,88000,0.0,15.2,0.0
2013-12-30,martos,68000,0.0,14.5,0.0
2013-12-30,sevilla_capital,75000,0.0,18.1,0.0
2013-12-30,ubeda,98000,0.0,12.5,0.0
2014-01-06,antequera,35000,0.0,17.1,0.0
2014-01-06,baeza,72000,0.0,16.3,0.0
2014-01-06,baza,28000,0.0,17.5,0.0
2014-01-06,cabra,52000,0.0,19.3,0.0
2014-01-06,cordoba_capital,140000,0.0,18.4,0.0
2014-01-06,ecija,42000,0.0,20.9,0.0
2014-01-06,granada_capital,55000,0.0,19.0,0.0
2014-01-06,jaen_capital,165000,0.0,19.1,0.0
2014-01-06,linares,45000,0.0,18.3,0.0
2014-01-06,lucena,88000,0.0,18.5,0.0
2014-01-06,martos,68000,0.0,18.3,0.0
2014-01-06,sevilla_capital,75000,0.0,19.3,0.0
2014-01-06,ubeda,98000,0.0,16.5,0.0
2014-01-13,antequera,35000,0.0,15.7,0.0
2014-01-13,baeza,72000,0.0,10.3,0.0
2014-01-13,baza,28000,0.0,14.2,0.0
2014-01-13,cabra,52000,0.0,14.1,0.0
2014-01-13,cordoba_capital,140000,0.0,13.7,0.0
2014-01-13,ecija,42000,0.0,14.5,0.0
2014-01-13,granada_capital,55000,0.0,14.1,0.0
2014-01-13,jaen_capital,165000,0.0,13.2,0.0
2014-01-13,linares,45000,0.0,12.0,0.0
2014-01-13,lucena,88000,0.0,13.3,0.0
2014-01-13,martos,68000,0.0,12.5,0.0
2014-01-13,sevilla_capital,75000,0.0,14.8,0.0
2014-01-13,ubeda,98000,0.0,10.6,0.0
2014-01-20,antequera,35000,0.0,17.7,0.0
2014-01-20,baeza,72000,0.0,13.3,0.0
2014-01-20,baza,28000,0.0,15.3,0.0
2014-01-20,cabra,52000,0.0,16.9,0.0
2014-01-20,cordoba_capital,140000,0.0,18.7,0.0
2014-01-20,ecija,42000,0.0,18.6,0.0
2014-01-20,granada_capital,55000,0.0,15.7,0.0
2014-01-20,jaen_capital,165000,0.0,15.7,0.0
2014-01-20,linares,45000,0.0,16.0,0.0
2014-01-20,lucena,88000,0.0,16.2,0.0
2014-01-20,martos,68000,0.0,15.3,0.0
2014-01-20,sevilla_capital,75000,0.0,20.2,0.0
2014-01-20,ubeda,98000,0.0,13.4,0.0
2014-01-27,antequera,35000,0.0,12.7,0.0
2014-01-27,baeza,72000,0.0,9.4,0.0
2014-01-27,baza,28000,0.0,11.0,0.0
2014-01-27,cabra,52000,0.0,12.3,0.0
2014-01-27,cordoba_capital,140000,0.0,14.2,0.0
2014-01-27,ecija,42000,0.0,15.2,0.0
2014-01-27,granada_capital,55000,0.0,10.3,0.0
2014-01-27,jaen_capital,165000,0.0,11.7,0.0
2014-01-27,linares,45000,0.0,12.0,0.0
2014-01-27,lucena,88000,0.0,11.7,0.0
2014-01-27,martos,68000,0.0,10.9,0.0
2014-01-27,sevilla_capital,75000,0.0,16.6,0.0
2014-01-27,ubeda,98000,0.0,9.6,0.0
2014-02-03,antequera,35000,0.0,16.5,0.0
2014-02-03,baeza,72000,0.0,14.9,0.0
2014-02-03,baza,28000,0.0,18.6,0.0
2014-02-03,cabra,52000,0.0,16.9,0.0
2014-02-03,cordoba_capital,140000,0.0,16.3,0.0
2014-02-03,ecija,42000,0.0,17.8,0.0
2014-02-03,granada_capital,55000,0.0,16.2,0.0
2014-02-03,jaen_capital,165000,0.0,17.2,0.0
2014-02-03,linares,45000,0.0,16.7,0.0
2014-02-03,lucena,88000,0.0,16.4,0.0
2014-02-03,martos,68000,0.0,16.2,0.0
2014-02-03,sevilla_capital,75000,0.0,17.5,0.0
2014-02-03,ubeda,98000,0.0,15.4,0.0
2014-02-10,antequera,35000,0.0,18.5,0.0
2014-02-10,baeza,72000,0.0,15.8,0.0
2014-02-10,baza,28000,0.0,19.4,0.0
2014-02-10,cabra,52000,0.0,19.0,0.0
2014-02-10,cordoba_capital,140000,0.0,17.7,0.0
2014-02-10,ecija,42000,0.0,19.1,0.0
2014-02-10,granada_capital,55000,0.0,17.3,0.0
2014-02-10,jaen_capital,165000,0.0,18.4,0.0
2014-02-10,linares,45000,0.0,17.6,0.0
2014-02-10,lucena,88000,0.0,18.4,0.0
2014-02-10,martos,68000,0.0,17.5,0.0
2014-02-10,sevilla_capital,75000,0.0,18.0,0.0
2014-02-10,ubeda,98000,0.0,16.3,0.0
2014-02-17,antequera,35000,0.0,14.7,0.0
2014-02-17,baeza,72000,0.0,14.6,0.0
2014-02-17,baza,28000,0.0,14.3,0.0
2014-02-17,cabra,52000,0.0,17.2,0.0
2014-02-17,cordoba_capital,140000,0.0,17.6,0.0
2014-02-17,ecija,42000,0.0,18.4,0.0
2014-02-17,granada_capital,55000,0.0,15.9,0.0
2014-02-17,jaen_capital,165000,0.0,17.3,0.0
2014-02-17,linares,45000,0.0,16.9,0.0
2014-02-17,lucena,88000,0.0,15.7,0.0
2014-02-17,martos,68000,0.0,16.4,0.0
2014-02-17,sevilla_capital,75000,0.0,18.9,0.0
2014-02-17,ubeda,98000,0.0,14.7,0.0
2014-02-24,antequera,35000,0.0,15.2,0.0
2014-02-24,baeza,72000,0.0,12.3,0.0
2014-02-24,baza,28000,0.0,13.1,0.0
2014-02-24,cabra,52000,0.0,15.5,0.0
2014-02-24,cordoba_capital,140000,0.0,17.5,0.0
2014-02-24,ecija,42000,0.0,18.1,0.0
2014-02-24,granada_capital,55000,0.0,13.0,0.0
2014-02-24,jaen_capital,165000,0.0,14.4,0.0
2014-02-24,linares,45000,0.0,15.2,0.0
2014-02-24,lucena,88000,0.0,14.5,0.0
2014-02-24,martos,68000,0.0,13.8,0.0
2014-02-24,sevilla_capital,75000,0.0,18.8,0.0
2014-02-24,ubeda,98000,0.0,12.3,0.0
2014-03-03,antequera,35000,0.0,18.2,0.0
2014-03-03,baeza,72000,0.0,18.0,0.0
2014-03-03,baza,28000,0.0,18.0,0.0
2014-03-03,cabra,52000,0.0,21.3,0.0
2014-03-03,cordoba_capital,140000,0.0,21.1,0.0
2014-03-03,ecija,42000,0.0,22.0,0.0
2014-03-03,granada_capital,55000,0.0,20.1,0.0
2014-03-03,jaen_capital,165000,0.0,20.5,0.0
2014-03-03,linares,45000,0.0,20.2,0.0
2014-03-03,lucena,88000,0.0,19.6,0.0
2014-03-03,martos,68000,0.0,20.0,0.0
2014-03-03,sevilla_capital,75000,0.0,22.9,0.0
2014-03-03,ubeda,98000,0.0,18.1,0.0
2014-03-10,antequera,35000,0.0,20.6,0.0
2014-03-10,baeza,72000,0.0,17.1,0.0
2014-03-10,baza,28000,0.0,19.0,0.0
2014-03-10,cabra,52000,0.0,20.2,0.0
2014-03-10,cordoba_capital,140000,0.0,22.5,0.0
2014-03-10,ecija,42000,0.0,23.3,0.0
2014-03-10,granada_capital,55000,0.0,20.0,0.0
2014-03-10,jaen_capital,165000,0.0,19.5,0.0
2014-03-10,linares,45000,0.0,19.9,0.0
2014-03-10,lucena,88000,0.0,20.1,0.0
2014-03-10,martos,68000,0.0,19.0,0.0
2014-03-10,sevilla_capital,75000,0.0,24.6,0.0
2014-03-10,ubeda,98000,0.0,17.3,0.0
2014-03-17,antequera,35000,0.0,21.2,0.0
2014-03-17,baeza,72000,0.0,19.9,0.0
2014-03-17,baza,28000,0.0,21.4,0.0
2014-03-17,cabra,52000,0.0,21.9,0.0
2014-03-17,cordoba_capital,140000,0.0,24.0,0.0
2014-03-17,ecija,42000,0.0,25.2,0.0
2014-03-17,granada_capital,55000,0.0,21.0,0.0
2014-03-17,jaen_capital,165000,0.0,21.7,0.0
2014-03-17,linares,45000,0.0,22.6,0.0
2014-03-17,lucena,88000,0.0,21.6,0.0
2014-03-17,martos,68000,0.0,20.9,0.0
2014-03-17,sevilla_capital,75000,0.0,26.1,0.0
2014-03-17,ubeda,98000,0.0,20.1,0.0
2014-03-24,antequera,35000,0.0,19.0,0.0
2014-03-24,baeza,72000,0.0,16.3,0.0
2014-03-24,baza,28000,0.0,17.0,0.0
2014-03-24,cabra,52000,0.0,17.7,0.0
2014-03-24,cordoba_capital,140000,0.0,20.5,0.0
2014-03-24,ecija,42000,0.0,21.8,0.0
2014-03-24,granada_capital,55000,0.0,18.0,0.0
2014-03-24,jaen_capital,165000,0.0,18.8,0.0
2014-03-24,linares,45000,0.0,19.2,0.0
2014-03-24,lucena,88000,0.0,17.3,0.0
2014-03-24,martos,68000,0.0,17.5,0.0
2014-03-24,sevilla_capital,75000,0.0,22.5,0.0
2014-03-24,ubeda,98000,0.0,16.4,0.0
2014-03-31,antequera,35000,0.0,22.1,0.0
2014-03-31,baeza,72000,0.0,21.0,0.0
2014-03-31,baza,28000,0.0,23.0,0.0
2014-03-31,cabra,52000,0.0,24.1,0.0
2014-03-31,cordoba_capital,140000,0.0,24.9,0.0
2014-03-31,ecija,42000,0.0,26.2,0.0
2014-03-31,granada_capital,55000,0.0,22.6,0.0
2014-03-31,jaen_capital,165000,0.0,23.1,0.0
2014-03-31,linares,45000,0.0,23.5,0.0
2014-03-31,lucena,88000,0.0,23.6,0.0
2014-03-31,martos,68000,0.0,22.5,0.0
2014-03-31,sevilla_capital,75000,0.0,25.9,0.0
2014-03-31,ubeda,98000,0.0,21.2,0.0
2014-04-07,antequera,35000,0.0,24.5,0.0
2014-04-07,baeza,72000,0.0,26.3,0.0
2014-04-07,baza,28000,0.0,26.9,0.0
2014-04-07,cabra,52000,0.0,27.1,0.0
2014-04-07,cordoba_capital,140000,0.0,28.7,0.0
2014-04-07,ecija,42000,0.0,29.5,0.0
2014-04-07,granada_capital,55000,0.0,25.9,0.0
2014-04-07,jaen_capital,165000,0.0,28.5,0.0
2014-04-07,linares,45000,0.0,28.7,0.0
2014-04-07,lucena,88000,0.0,26.5,0.0
2014-04-07,martos,68000,0.0,27.0,0.0
2014-04-07,sevilla_capital,75000,0.0,29.4,0.0
